GroupID,X1,X2,X3,X4
49,1.52167,2.18265,1.90833,-0.447725
49,1.23294,-0.649962,-0.999597,0.0052333
49,2.03711,1.19301,-0.422097,0.142579
49,0.0142424,-2.07818,-1.34626,0.410667
49,0.652628,-1.35986,-1.06053,0.334312
49,1.83031,0.356143,-1.02431,0.398612
49,1.77971,0.747431,-0.514528,0.0359973
49,0.632267,-1.84783,-1.72801,0.0836192
50,-3.28685,-3.02276,-1.31894,0.0106486
50,1.86534,2.2439,0.908448,-0.48501
50,1.88957,1.08123,-0.339274,0.126516
50,-1.43123,-3.05544,-0.532598,-0.115829
50,1.26346,-0.0139869,-0.896942,0.160357
50,-2.13902,-3.90094,-0.180629,-0.0247957
50,2.23474,1.47711,-0.391923,0.167133
50,2.26872,2.40733,0.746822,-0.187791
50,1.38976,-0.723951,-1.18581,-0.373739
50,-9.42329,-4.05754,-0.0403599,0.0125776
50,1.89921,0.60532,-0.814783,0.0817371
50,-2.71271,-4.2109,0.579235,-0.0787828
50,0.486642,-2.20873,-1.46512,-0.102906
50,2.26548,1.60594,-0.352692,0.333996
50,-23.3976,-0.424788,2.29869,0.45711
50,1.63417,0.954464,0.0617611,-0.0861367
50,0.0615194,-0.981387,-1.10777,0.0129533
50,-2.37229,-4.35744,-2.0083,0.0549985
50,-0.0858331,-0.542634,1.58985,-0.231993
50,-0.90296,-1.24221,-0.188618,-0.0985363
50,2.03372,2.58452,0.685884,-0.182717
50,0.360867,-1.17698,-0.083137,-0.0594353
50,0.388228,-1.68005,-0.793911,0.0437116
50,-6.1039,-3.99637,3.156,0.101257
51,-2.38279,-2.27756,-0.304395,0.253085
51,2.494,2.18007,-0.143655,0.347578
51,-2.44597,-4.01818,0.476277,0.147593
51,2.14461,1.68443,-0.100417,0.102681
51,2.17074,1.73781,-0.205125,0.304967
51,3.45984,5.31547,2.88936,-1.69987
51,2.63538,2.89488,0.492718,-0.0330988
51,-0.535673,-2.46859,-0.23881,-0.0356027
51,1.44648,0.313369,-0.211923,-0.0361166
51,2.00461,0.972438,-0.597771,0.241047
51,1.12099,-1.04851,-1.66969,0.288235
51,2.21702,2.01195,0.394194,-0.257294
51,2.20246,1.44888,-0.370429,0.188323
51,2.54496,2.52716,0.18406,0.336095
51,2.37066,2.04338,-0.0394344,0.110752
51,2.22268,1.40028,-0.492381,0.267769
51,2.32311,2.78928,0.927592,-0.564672
51,2.05299,1.00889,-0.629717,0.237509
51,2.24318,1.89238,0.0446657,0.174015
51,2.25494,1.96784,0.018161,0.0926126
51,2.448,2.27067,-0.051421,0.499689
51,2.37773,1.99591,-0.0730055,0.310041
51,2.29859,2.11161,-0.110677,0.296024
52,0.876552,0.186878,0.739394,-0.120965
52,2.02581,0.741278,-0.763361,0.131334
52,-1.81582,-1.3435,2.82925,-0.0383911
52,2.63438,2.50582,0.131057,0.385472
52,2.71913,3.19206,0.908631,-0.512793
52,-1.52266,-3.89158,-1.60994,0.292842
52,2.53944,2.45349,0.160636,0.226161
52,-0.86324,-2.50316,0.215611,0.0242556
52,1.1646,-1.18989,-1.53004,0.121542
52,2.8253,3.69599,0.982517,-0.325363
52,2.5768,2.6554,0.251635,0.213036
52,2.47343,2.03804,-0.120366,0.118295
52,2.19348,1.95909,-0.0396739,0.122251
52,2.61069,2.9093,0.444553,0.0889262
52,-0.208905,-1.93454,-1.15502,0.07464
52,2.59801,2.57504,0.162327,0.29135
52,-0.276735,-2.09449,-0.0918504,-0.168938
52,2.12008,1.16941,-0.509772,0.16937
52,2.19858,1.40559,-0.448628,0.242857
52,1.68144,0.0222938,-1.16091,0.248622
52,2.12417,1.20729,-0.530108,0.221961
52,-0.0486334,-2.20051,-0.44823,0.0729886
52,2.29476,1.63003,-0.319539,0.279817
53,2.24265,1.87832,-0.270871,0.555831
53,-2.48691,-3.05469,1.26393,-0.140876
53,2.33224,2.03684,-0.0216723,0.258338
53,2.13345,1.3975,-0.504515,0.446279
53,2.05284,1.11601,-0.573281,0.401429
53,-1.10311,-2.4679,1.39403,-0.43314
53,2.25128,1.67592,-0.385168,0.488592
53,2.34141,1.81833,-0.233625,0.374364
53,2.24307,1.62665,-0.227621,0.34267
53,2.29835,1.55758,-0.359541,0.317107
53,1.99613,1.15733,-0.543247,0.375684
53,1.23834,0.448809,0.124224,-0.151902
53,2.35563,1.84099,-0.143904,0.364403
53,2.37441,2.82846,1.11844,-0.555955
53,-3.07657,-4.62825,1.53495,-0.289063
53,2.35681,1.89666,-0.116166,0.259756
53,2.36466,1.90303,-0.130548,0.285063
53,2.29106,2.28533,0.304193,-0.0637163
53,2.48554,2.34869,-0.0498128,0.453301
53,2.36588,1.87301,-0.277375,0.397038
53,1.67135,0.749918,0.00855661,-0.207937
53,1.50216,-0.54913,-1.43888,0.368634
53,2.0259,1.58488,0.100315,0.290599
54,2.12753,1.24205,-0.466787,0.28019
54,2.14665,1.21339,-0.604838,0.264539
54,2.45229,2.39542,0.380418,-0.0585413
54,-1.08832,-2.02755,1.80446,-0.0399419
54,1.9055,1.02381,-0.406403,0.0976026
54,-2.61874,-5.49191,-1.83637,0.0442761
54,1.28717,0.233599,-0.268684,0.0117239
54,2.30936,1.71517,-0.33342,0.354939
54,2.51072,3.3345,1.05208,-0.493335
54,-0.68511,-1.52318,1.48509,-0.0601268
54,-2.33347,-3.87031,1.74793,-0.505983
54,2.18566,1.25094,-0.560925,0.410049
54,2.32971,1.75541,-0.286083,0.423414
54,2.01547,0.932126,-0.698978,0.173736
54,2.15996,1.3836,-0.510432,0.34648
54,2.00358,0.856545,-0.773984,0.258217
54,0.682142,-0.453705,0.394988,-0.20436
54,1.20471,0.445714,0.408468,-0.324895
54,1.95891,1.49466,0.0730674,-0.244133
54,2.06069,1.0898,-0.573271,0.141953
54,1.36454,-0.964005,-1.52464,0.139876
54,1.93074,0.637126,-0.864755,0.257735
54,-0.488008,-3.44181,-1.63554,-0.00187123
55,1.26686,0.0125982,-0.269792,-0.0805687
55,2.9797,3.97795,1.34523,-0.551793
55,1.68398,1.18172,0.446936,-0.217732
55,2.30885,2.25118,0.160312,0.0351308
55,2.49252,2.18743,-0.0547846,0.181079
55,2.18541,2.39463,0.95705,-0.358931
55,-2.2319,-3.05951,-1.55859,-0.0454532
55,1.75801,1.00276,0.0785221,-0.0994236
55,2.17148,1.32651,-0.518639,0.32651
55,-3.96445,-3.17682,-0.976374,0.151586
55,2.27785,2.191,0.140829,-0.0785363
55,2.16873,1.37343,-0.456039,0.258399
55,-1.80425,-3.66333,0.965962,-0.13333
55,2.21423,1.39519,-0.462048,0.363112
55,0.579339,-1.70367,-0.980161,-0.0736634
55,2.22817,2.31434,0.497843,-0.272972
55,-1.83937,-3.32923,-0.930132,-0.0658833
55,0.940668,-0.484142,-0.160106,-0.235319
55,2.60694,3.26209,1.29273,-0.712648
55,2.54594,2.11489,0.0619754,-0.0944888
55,2.23691,1.44401,-0.429283,0.178728
55,1.74748,2.01283,1.63989,-0.751217
55,2.66776,2.73064,0.275574,0.196374
56,1.08847,1.3855,1.53646,-0.570099
56,-0.732548,-2.68853,-1.32811,0.00107069
56,2.00849,0.929179,-0.774001,0.357412
56,-1.04392,-1.89274,-0.261354,0.00436569
56,2.67191,3.14196,0.928179,-0.40363
56,2.57286,1.82926,-0.029926,0.385262
56,-0.286543,-1.97335,-0.750178,0.0241588
56,-4.87049,-4.74453,2.38144,-0.0590732
56,-2.73977,-4.73914,-1.81635,-0.0699904
56,1.95969,2.16901,1.22128,-0.759222
56,-0.579011,-0.742383,1.23496,-0.286713
56,0.580006,-0.0248199,-0.600375,0.0350192
56,2.3656,2.0836,0.000685543,0.203879
56,-1.40278,-2.85498,0.885352,-0.186478
56,-0.257691,-2.83068,-1.20358,-0.100493
56,-12.2702,-0.719387,-1.47441,0.303672
56,-1.40066,-2.39076,-0.452527,0.0082966
56,-1.2784,-2.58491,-0.312553,0.0695369
56,-0.300319,-2.04158,-0.548208,-0.158842
56,-1.24159,-3.48814,0.155476,-0.0907031
56,0.954504,-0.270529,0.00576201,-0.223585
56,0.414496,-1.56481,-0.54738,-0.0843132
56,0.714541,1.78611,0.669152,-0.882585
57,2.45123,2.34523,0.301397,0.0977477
57,-0.97115,-3.37195,-0.4409,-0.220965
57,2.20543,1.60307,-0.210216,0.221439
57,0.458246,-1.48204,-0.360709,-0.0453389
57,1.92054,0.393713,-0.816042,0.15528
57,1.46216,0.637864,-0.255285,-0.173006
57,0.558252,-1.44318,-0.71631,-0.052831
57,2.13173,1.54028,-0.288952,0.228476
57,3.39978,3.4052,1.49548,-0.317338
57,-1.29305,-3.71995,-1.55607,0.00854137
57,0.059565,-0.717947,1.83592,-1.51397
57,-0.726473,-1.04965,0.442973,-0.340461
57,2.36333,2.19558,0.121433,0.158053
57,2.22583,1.48716,-0.373141,0.289451
57,1.98105,0.892093,-0.696722,0.348005
57,1.82039,1.09132,-0.416072,0.134611
57,-2.17718,-2.71932,1.68149,-0.598854
57,-2.31081,-3.95315,0.83299,0.118425
57,2.04777,1.2735,-0.052631,-0.19766
57,2.30948,1.66027,-0.295712,0.329927
57,1.70629,0.0730727,-1.15667,0.367652
57,-4.70395,-3.2824,-0.299679,0.124766
57,-4.62829,-3.84422,-0.883212,0.485745
58,0.164277,-1.75765,-0.77005,-0.115591
58,1.18023,-0.881243,-1.03543,-0.0716176
58,1.74822,0.348481,-0.866512,0.0223885
58,0.434067,0.431152,1.61583,-0.247714
58,0.447598,-0.445572,-0.315332,0.246608
58,-1.28297,-2.89752,-1.34787,0.159142
58,0.0679541,-2.37805,-0.816356,-0.271399
58,1.00729,-0.0900469,0.114365,-0.109452
58,-1.66117,-3.28657,-0.281405,0.12916
58,-0.0737134,-2.38172,-1.4835,-0.0756798
58,1.28606,-0.669593,-1.13099,-0.079458
58,-2.36095,-3.32541,-1.19347,-0.0229329
58,2.44577,2.89881,0.699992,-0.243194
58,-1.44495,-3.04587,-0.992602,0.26801
58,2.54809,2.45225,0.11938,0.28539
58,-1.28918,-2.72792,0.770926,-0.227658
58,-1.6081,-1.00484,0.762937,-0.378245
58,1.48324,-0.530654,-1.28854,0.0273126
58,1.42282,0.180284,-0.329275,-0.0771689
58,-9.45481,-2.01459,0.521067,0.134687
58,1.11014,0.420398,0.316633,-0.344833
58,0.815188,-0.802695,-0.723246,-0.099507
59,2.22169,2.23441,0.5181,-0.165884
59,0.140214,-0.830154,0.891531,-0.257846
59,2.06225,1.14689,-0.623173,0.333033
59,2.35969,2.5506,0.655727,-0.23141
59,2.37507,1.87831,-0.250156,0.404828
59,2.03501,0.975712,-0.70315,0.238597
59,2.35309,1.91121,-0.159215,0.35999
59,1.84203,1.86509,0.774983,-0.316144
59,2.24699,1.46399,-0.514175,0.301231
59,-3.13768,-6.27426,-3.02004,-0.220026
59,2.31898,1.94274,-0.184116,0.366633
59,-1.8227,-2.7668,2.15637,-0.427025
59,-3.64329,-3.65938,0.396688,0.250801
59,2.68079,2.69734,0.215669,0.219505
59,-0.738971,-1.69819,-0.592279,-0.107575
59,-2.77171,-3.22034,0.977121,0.0653189
59,0.9998,0.0694849,0.385865,-0.17131
59,-0.408595,-2.48541,-0.871225,0.0513921
59,1.70062,1.30901,-0.034667,0.0209056
59,1.60539,1.38274,0.709118,-0.481369
59,2.47783,2.44762,0.196978,0.227378
59,2.47905,2.31192,0.0357951,0.427852
60,2.35864,1.80898,-0.260446,0.370598
60,1.54892,1.53055,0.908789,-0.299199
60,1.5833,0.959125,0.146636,-0.0737937
60,-0.954306,-1.02414,0.320107,-0.327408
60,0.704599,-0.0592058,0.883144,-0.49558
60,-0.220943,-2.55642,-0.874103,0.0157314
60,2.13391,1.26305,-0.521942,0.358473
60,-0.204215,-1.04568,1.12206,-0.69345
60,2.01988,0.72335,-0.87352,0.348328
60,2.2998,1.62445,-0.404559,0.456687
60,2.67235,2.78986,0.230721,0.336702
60,-1.90683,-4.41777,0.525,-0.16261
60,1.67373,0.788996,0.15787,-0.196508
60,2.56523,2.85095,0.425309,0.194363
60,-2.96693,-1.87915,2.74263,-0.478957
60,2.32956,1.7897,-0.278107,0.29002
60,2.52855,2.26303,-0.00392043,0.29665
60,-2.25621,-4.39215,-0.538341,-0.0835295
60,2.49159,2.27241,-0.0610392,0.38323
60,2.0813,1.33747,-0.428874,0.286205
60,1.34612,-0.286708,-0.547414,-0.0702602
60,2.5726,2.59378,0.190944,0.387895
61,2.24477,1.59317,-0.408709,0.322993
61,-1.82844,-3.19823,0.736462,0.24478
61,2.16599,1.31722,-0.568403,0.416627
61,-0.997128,-1.725,1.93399,-0.448138
61,1.9836,0.932217,-0.801339,0.429685
61,-1.48801,-3.32971,0.573309,-0.144292
61,-0.683075,-1.73551,1.11805,-0.312518
61,2.19222,1.61942,-0.266176,0.186583
61,2.13465,1.2704,-0.403734,0.253353
61,2.35783,1.94286,-0.193147,0.41206
61,-0.675396,-1.4457,-0.314505,0.0245796
61,-1.06037,-2.69766,0.608829,-0.0179424
61,2.37294,1.99189,-0.174584,0.401019
61,2.21039,1.34378,-0.517277,0.306558
61,-1.41395,-3.19201,1.02057,-0.0548776
61,2.28143,0.624976,-0.594426,0.392717
61,2.43856,2.37087,0.183733,0.182713
61,2.20288,1.268,-0.49992,0.393718
61,1.40578,1.28831,1.11261,-0.603791
61,2.4024,2.06942,-0.0150301,0.233234
61,1.11481,2.04783,1.858,-0.720581
61,2.08425,0.814644,-0.768836,0.422314
62,0.655112,-0.924805,-0.222041,-0.238455
62,1.61808,1.31085,0.434561,-0.164169
62,2.41181,2.22996,0.0531567,0.13998
62,0.0961804,-0.828334,1.02994,-0.170209
62,-0.14558,-0.580713,0.664034,-0.537828
62,2.41156,2.53245,0.582624,-0.420392
62,1.64959,2.09544,1.286,-0.802877
62,2.21337,1.35472,-0.538458,0.319897
62,2.04359,1.16283,-0.634508,0.296071
62,1.57634,1.27095,-0.00374283,-0.091088
62,2.46993,2.59,0.390296,0.0833121
62,0.875727,1.26001,1.98583,-1.01808
62,-0.844727,-2.53342,-0.0738231,-0.221867
62,2.5053,2.32692,0.0351574,0.252457
62,2.24052,1.98412,-0.10451,0.0821813
62,2.45569,2.27282,0.0745795,0.284233
62,2.33785,1.97292,-0.118997,0.327152
62,2.60322,2.86029,0.434653,0.138827
62,0.894818,0.834387,0.122941,-0.390469
62,1.05144,-0.0603639,-0.0298751,-0.25793
62,1.57782,1.02032,0.296938,-0.293587
63,1.90192,0.748844,-0.637852,0.225347
63,2.14655,1.1141,-0.610961,0.447492
63,2.26613,1.66846,-0.221243,0.30044
63,0.305714,-1.21661,-0.476839,-0.104623
63,1.84768,0.517479,-0.973252,0.239142
63,1.90138,0.559295,-0.855878,0.369621
63,2.19145,1.32843,-0.451644,0.362209
63,2.06396,1.27381,-0.354221,0.147933
63,2.4351,2.09702,-0.0333037,0.301285
63,2.35426,2.06998,0.0129653,0.36298
63,1.92425,0.474037,-0.818919,0.374116
63,1.63338,-0.0717698,-1.17739,0.231292
63,2.12802,1.08434,-0.590607,0.294464
63,2.42712,2.11585,-0.0873556,0.427719
63,2.22517,1.54599,-0.295747,0.334266
63,2.04152,0.955626,-0.673521,0.371944
63,2.41846,2.15915,0.0193454,0.373934
63,2.29484,1.77702,-0.305528,0.480664
63,2.19721,1.28694,-0.479445,0.375372
63,1.78755,0.960397,-0.497381,0.0361383
63,2.14246,1.33035,-0.546763,0.525308
64,2.40125,2.13048,0.00972624,0.27048
64,1.97529,0.632432,-0.856234,0.281341
64,0.33522,-1.88418,-0.914028,0.374167
64,1.70244,0.81736,-0.0587805,0.1264
64,1.0593,-0.115554,0.108393,-0.0498279
64,2.16604,1.05145,-0.549184,0.234269
64,0.00382818,-1.63401,-0.0318625,-0.0233945
64,2.33923,1.82883,-0.257402,0.423006
64,2.39449,2.03963,-0.121532,0.364227
64,1.43072,-0.680889,-1.56942,0.258995
64,0.0451143,-1.80903,-0.604823,-0.0524696
64,2.28293,2.05515,0.335837,-0.49343
64,-0.379551,-2.57047,-0.712157,-0.106468
64,2.10628,1.0943,-0.678288,0.348246
64,2.03874,0.925741,-0.684528,0.212243
64,1.90057,2.49181,1.43797,-0.326223
64,1.696,1.23561,0.20586,-0.0890527
64,1.81608,0.511082,-0.976366,0.320408
64,2.15455,1.71421,0.108845,0.17227
64,0.598014,-1.0323,-0.22839,0.148265
64,2.03272,1.61156,0.196851,-0.0346199
65,2.25731,1.71465,-0.135985,0.10011
65,2.30868,1.98349,-0.0979065,0.232911
65,2.19352,1.34396,-0.521527,0.279808
65,2.44215,2.52569,0.39341,0.0928848
65,2.388,2.25819,0.25922,-0.127329
65,2.38984,2.09085,0.0220456,0.290729
65,0.904867,-0.0684798,0.390128,0.0834537
65,0.194996,-0.986958,0.678116,-0.236644
65,0.418011,-1.57239,-0.92239,0.0369937
65,2.10785,1.6794,-0.0140476,0.143858
65,2.58202,2.62327,0.387075,0.0713708
65,2.26442,1.35177,-0.481661,0.158778
65,2.21446,1.50916,-0.349528,0.351877
65,2.23755,1.87787,0.0582588,0.118245
65,2.24666,1.61316,-0.220119,0.230541
65,2.38411,2.65942,0.717606,-0.358494
65,2.29553,1.72405,-0.307788,0.382772
65,2.56233,2.75182,0.526499,0.0126282
65,1.88872,2.44008,1.55353,-0.993545
65,2.49176,2.62313,0.579725,-0.11657
65,1.98877,1.25709,-0.333682,0.204062
66,2.15963,1.25356,-0.474817,0.150307
66,2.23012,1.68852,-0.255975,0.217111
66,0.17759,-1.78879,-0.294283,-0.100724
66,-1.57661,-3.15083,1.2442,-0.149913
66,1.7472,0.963433,-0.15175,0.326826
66,0.381165,-1.50464,-0.314066,-0.160637
66,2.4727,2.24633,-0.00243222,0.277686
66,2.20598,1.23035,-0.527764,0.166353
66,1.14943,0.209937,0.0139202,-0.106162
66,2.5162,2.43349,0.185708,0.245976
66,2.35583,1.94631,-0.170452,0.25513
66,2.61514,2.74216,0.432646,0.084663
66,2.40293,1.90329,-0.136969,0.180751
66,-3.46073,-4.89987,2.04994,-0.348369
66,1.04184,0.556231,0.55543,-0.102212
66,2.34019,1.79349,-0.163559,0.155456
66,2.30175,1.75996,-0.258757,0.276241
66,1.9327,0.826108,-0.622173,0.141323
66,2.50766,2.37892,0.105547,0.202961
66,2.29947,1.72384,-0.241072,0.173357
66,2.37954,1.90208,-0.140664,0.237408
67,2.35424,1.89127,-0.232324,0.366623
67,-0.66744,-2.08455,0.645657,-0.347708
67,0.805705,-0.731051,-0.0496831,-0.313723
67,-19.952,0.812423,2.15067,0.623169
67,2.23247,2.39627,0.687036,-0.19483
67,2.51183,2.64839,0.330675,0.135606
67,2.4638,2.28707,0.0268767,0.34698
67,2.33883,1.68366,-0.254821,0.137823
67,-0.961119,-2.71677,0.300185,-0.103182
67,2.24722,1.52838,-0.354989,0.205317
67,0.595656,-0.589359,0.417845,-0.373332
67,2.21772,2.48483,1.22224,-0.845298
67,2.06576,1.04401,-0.619615,0.241998
67,2.35234,1.82428,-0.168695,0.247898
67,2.57709,2.60217,0.307329,0.144657
67,-0.436665,-2.57409,-0.128986,-0.295936
67,0.331447,-1.47666,-0.139268,-0.288053
67,0.662329,0.521706,1.37922,-0.31633
67,-2.27305,-4.27981,-2.61231,0.116693
67,1.55935,0.629721,-0.204421,0.129188
67,2.06325,2.36387,1.27546,-0.673182
68,2.36021,1.90992,-0.184914,0.237564
68,2.16652,1.13711,-0.517911,0.0999695
68,2.22421,1.41455,-0.458583,0.292907
68,2.38898,1.8401,-0.214803,0.160456
68,2.27897,1.65524,-0.303407,0.187603
68,-0.571078,-1.90286,1.20812,0.00260758
68,1.12811,0.818836,1.30792,-0.49889
68,-2.77229,-3.58345,2.06919,-0.428968
68,2.34608,2.15067,0.241209,0.106992
68,2.07346,1.0337,-0.714015,0.272738
68,2.18859,1.42375,-0.510045,0.41361
68,2.33223,1.67192,-0.116055,-0.00588862
68,1.8091,0.128961,-1.02074,0.217183
68,2.32858,1.77161,-0.242883,0.320999
68,1.55223,1.55707,0.896294,-0.465001
68,2.28823,1.77698,-0.276543,0.302754
68,2.59852,2.82432,0.50653,0.0744538
68,2.39896,1.93219,-0.105644,0.156545
68,1.18166,-0.0606823,-0.209713,-0.0239249
68,2.54896,3.10036,1.26007,-0.803599
68,2.06628,1.60389,-0.212468,0.153734
69,2.33043,2.3946,0.258104,0.221136
69,0.164332,0.421921,1.85938,-0.459669
69,2.87892,3.71414,1.05849,-0.0641782
69,2.57405,2.44649,0.0521326,0.285351
69,-0.736461,-2.79155,-0.551302,-0.0657591
69,2.52952,2.30864,0.046236,0.234673
69,-1.57755,-1.36239,1.22042,-0.0775119
69,2.32903,1.82101,-0.238237,0.291118
69,2.49215,2.38402,0.153312,0.102413
69,2.33539,2.10306,-0.0467384,0.25596
69,1.27718,0.518964,0.504609,-0.177694
69,2.53062,2.49292,0.142017,0.270936
69,-1.79468,-2.1519,1.26386,0.0131791
69,2.36752,1.88282,-0.276452,0.241733
69,2.41878,2.21617,0.0356328,0.00570631
69,-0.744567,-1.39658,0.727568,-0.0116659
69,2.60171,2.46781,0.0877262,0.230628
69,-0.675525,0.515199,2.19972,-0.465336
69,2.03631,1.42399,-0.169166,0.148104
69,2.05134,2.37852,1.10279,-0.336167
69,2.34484,2.11941,0.0666877,0.0270531
70,2.25879,1.5424,-0.304943,0.314569
70,1.83809,0.96345,-0.127465,-0.0606994
70,2.06296,0.938364,-0.705109,0.277728
70,1.0117,0.251189,0.58523,-0.534436
70,0.265173,-1.31294,-0.0601343,0.058979
70,2.30005,1.63725,-0.367626,0.322625
70,1.7826,0.356718,-0.950344,0.151274
70,2.4125,2.10337,0.0141772,0.293629
70,2.25839,2.76102,1.46857,-0.756742
70,-1.0069,-3.64523,-1.78192,-0.0162682
70,1.74951,0.851844,-0.209215,0.0495664
70,2.41032,1.97785,-0.14984,0.226925
70,2.81637,3.39469,0.908488,-0.494964
70,0.954768,0.759837,1.4645,-0.583535
70,1.86509,0.362499,-0.917202,0.305781
70,0.156855,-0.868983,0.94509,-0.115951
70,2.1008,0.942529,-0.653853,0.297738
70,1.52835,0.436678,-0.307565,0.0197862
70,1.68929,0.543082,-0.332549,-0.152909
70,2.32993,1.82227,-0.192947,0.330815
70,0.594607,-0.736932,0.301013,-0.0174233
71,-4.74567,-2.62473,0.275377,-0.227617
71,-25.3448,-3.41919,7.77907,0.586131
71,-4.66365,-5.80296,-1.62993,-0.60619
71,-1.481,-5.97411,-3.1415,-0.322911
71,1.65592,2.30485,2.15861,-1.44805
71,-0.106948,-4.31197,-2.77576,-0.181002
71,-1.57935,-4.57514,-0.825302,-0.0218742
71,-0.177516,-2.06746,-0.970036,0.213223
71,-1.78156,-3.00186,-1.6249,-0.133567
71,-11.6634,-9.94505,7.95969,-0.487828
71,-0.895236,-2.21534,-0.2127,0.186282
71,-21.4018,2.85768,-2.11948,-0.33049
71,-33.578,-1.3453,17.0061,0.372412
71,-10.3097,-4.40848,-1.97478,-0.359171
71,-4.10473,-5.20878,0.301892,-0.901587
71,-0.499136,-4.75575,-2.91059,-0.452531
71,-29.3067,2.37987,2.04482,-0.16253
71,-0.449316,-4.87306,-2.88903,-0.32305
71,-1.53186,-7.16384,-4.03775,-0.454136
71,-11.3766,-9.22968,10.5363,-0.0566776
71,-1.70659,-4.05124,-3.06455,-0.724539
72,0.339067,-1.33667,-0.761998,0.251762
72,2.63868,2.97982,0.611603,-0.174552
72,-4.18773,-1.75269,-1.72176,0.425096
72,2.41655,2.77533,0.630682,-0.0874367
72,0.953757,-1.13902,-1.22511,0.329578
72,0.845423,-0.740202,-0.78631,-0.101039
72,0.681627,-1.38964,-1.03185,0.0979955
72,-0.290604,-0.864797,1.05505,-0.272815
72,-5.47121,-3.10438,-0.30319,0.188634
72,0.277336,-0.800669,0.478531,0.229677
72,1.62942,-0.15642,-1.23597,0.150412
72,1.37009,0.724152,0.126539,-0.157879
72,-0.10204,0.123213,2.553,-0.374681
72,-3.60522,-0.703939,6.73008,-1.49136
72,0.46344,-0.633332,0.219883,-0.122206
72,-1.41834,-0.61731,3.97258,-0.407201
72,0.418261,-1.86666,-1.27254,0.0629088
72,2.40287,2.53834,0.434385,-0.127074
72,-1.8494,0.319144,5.70205,-0.8575
72,1.62704,2.10162,0.0631193,0.157914
72,2.41767,2.33804,0.118422,0.346163
73,2.33089,1.95251,-0.15028,0.387995
73,2.33238,1.84378,-0.247929,0.389837
73,-0.97961,-2.25209,1.14722,-0.358325
73,1.25078,0.296319,-0.00723259,-0.0913909
73,2.3594,1.87652,-0.221547,0.344538
73,2.14523,1.39472,-0.447273,0.280386
73,1.60712,0.548738,-0.236107,0.0126767
73,1.38042,0.58673,0.179623,-0.354882
73,-0.397422,-0.905431,1.70884,-0.701756
73,1.34058,0.500693,-0.0169093,-0.102411
73,2.36721,2.55086,0.314119,0.192951
73,2.35482,2.00482,-0.087726,0.367114
73,2.48163,2.8989,0.664559,-0.0356932
73,-2.18253,-3.89594,-0.692797,0.0640331
73,2.254,1.76158,-0.137011,0.163241
73,-0.942417,-2.5491,0.654585,-0.250073
73,2.49336,2.3923,0.124836,0.335101
73,2.43018,1.87807,-0.226549,0.306439
73,2.09793,2.23805,0.956796,-0.52347
73,1.26505,0.0332604,-0.0932989,-0.000557462
74,2.24275,1.65624,-0.362327,0.395775
74,2.33038,2.09182,0.0965104,0.232484
74,2.11022,1.80361,0.180203,0.10222
74,2.17709,1.87306,-0.0548716,0.26297
74,2.35513,1.95291,-0.196123,0.46412
74,2.4867,2.39001,0.0655693,0.417058
74,2.31332,1.81167,-0.3175,0.45763
74,2.01312,0.918327,-0.758351,0.557352
74,2.25419,1.66909,-0.407893,0.345749
74,2.21716,1.4493,-0.421299,0.493254
74,2.03706,1.76065,-0.171791,0.250508
74,2.26308,1.52331,-0.419026,0.474593
74,0.292838,-1.75867,-0.52733,0.0848402
74,2.23591,1.55414,-0.395802,0.433699
74,2.16904,1.39389,-0.532014,0.50314
74,2.44967,2.34954,0.152549,0.200046
74,2.21692,1.66977,-0.327206,0.351054
74,1.71027,0.129754,-1.15687,0.356699
74,2.39227,2.13522,-0.082698,0.443106
74,2.21159,1.73457,-0.158451,0.350144
75,2.45272,2.45119,0.161016,0.212536
75,-5.46286,-4.45329,-1.80871,-0.0621587
75,-1.20548,-2.50306,-0.265355,0.113675
75,1.45229,-0.63473,-1.307,-0.203486
75,-5.58899,-1.97717,-0.679039,-0.101139
75,0.231192,-2.5063,-1.79349,0.244895
75,0.253457,-4.0295,-2.7343,0.0874966
75,1.72386,1.39353,0.665622,-0.368931
75,1.09442,-0.25171,-0.197058,-0.220185
75,-0.678671,-1.18317,2.06349,-0.122206
75,-25.8078,-0.0495796,3.792,3.29021
75,0.550673,-1.32098,-0.958075,0.0231783
75,2.6986,4.90359,2.83576,-1.4727
75,1.87509,0.82558,-0.570122,0.0893722
75,0.308731,-2.00023,-1.46223,0.186271
75,-0.920983,-3.17632,-1.56031,0.0397782
75,-1.17272,-5.35594,-2.86731,-0.0709448
75,1.762,0.804998,-0.798432,0.00361959
75,-1.21051,-3.26517,-1.53192,0.021839
75,1.47104,-0.567736,-1.43779,0.107751
76,1.01665,-0.89731,-1.02339,0.08022
76,2.62992,2.76532,0.365191,0.21161
76,1.03555,-0.701823,-0.87811,0.0775346
76,0.381328,-0.376798,-0.863459,0.263645
76,1.76444,2.68048,1.25667,-0.436345
76,-0.384068,-3.16106,-1.30364,0.0328721
76,1.84333,0.597119,-0.87587,0.177728
76,0.537034,-1.39747,-0.962648,0.101375
76,2.23563,1.6118,-0.453601,0.309447
76,-5.50368,-4.12491,-0.988163,0.214039
76,2.21139,1.43671,-0.476608,0.44696
76,2.51554,2.5133,0.182897,0.382779
76,-2.29428,-4.51034,-1.84416,-0.075673
